GEOID,tarea,n_medincome,n_pop_total,n_pop_black,n_pop_hisp,p_pct_black,p_pct_hisp,p_renter,p_poverty,p_unemp,p_overcrowding,n_med_rent,p_mobility,n_pop_25,n_pop_65p,p_pct_65p,n_edu_yes_hs,n_edu_no_hs,p_edu_no_hs,name,n_commhlthcntr,r_commhlthcntr_100k,i_gini
19003,1102054170.55884,40368,3915,3,35,0.07662835249042145,0.8939974457215837,22.448979591836736,12.214303268616368,2.8584189370254576,2.324263038548753,401,91.21854958066108,1122,860,21.34524695954331,2690,334,11.044973544973544,county2010,0,0,0.458
19031,1507117164.24896,54321,18175,30,201,0.16506189821182943,1.1059147180192572,21.408600718945547,7.1741992101799035,3.740083112958066,0.33125745329269907,605,90.3388529444018,5673,3093,16.719822693118548,11750,1027,8.037880566643187,county2010,0,0,0.352
33009,4531302597.68332,53075,82117,420,1027,0.5114653482226579,1.2506545538682612,31.795698327127216,9.793995896912973,4.2117328331770345,1.1045698297971556,873,83.99977183275341,29099,13811,15.497430373213044,53622,5392,9.136814993052496,county2010,11,13.395521024879136,0.438
19027,1476980488.56461,47507,20349,60,267,0.2948547840188707,1.3121037888839746,25.302314868133134,11.231260752027525,2.7497144865149785,0.7389446946080129,465,85.73936792820913,6529,3874,18.610684089162184,12702,1482,10.448392554991539,county2010,0,0,0.424
19009,1148416730.79799,42717,5983,13,29,0.21728229984957378,0.4847066688952031,18.60909438288116,11.109243697478991,3.605546995377504,0.14814814814814814,445,90.30988686669946,1684,1419,23.19006373590456,3822,592,13.411871318531944,county2010,0,0,0.428
19055,1499463696.09501,47078,17546,41,103,0.23367149207796648,0.5870283825373305,20.22090059473237,8.756230176710467,4.451772464962902,0.6679389312977099,481,92.28028503562945,5612,2944,16.5728439540644,11035,1047,8.66578381062738,county2010,0,0,0.388
19083,1476272617.27234,44694,16664,33,476,0.19803168506961114,2.8564570331253,24.369517543859647,9.887005649717514,5.222222222222222,0.625594995240038,513,88.10517290654472,5475,3675,20.959279114862554,10930,1150,9.519867549668874,county2010,0,0,0.42
19167,1991677148.47679,51557,31294,72,2717,0.23007605291749217,8.682175496900363,19.647790055248617,6.445914696813977,2.5337299479443325,1.8226002430133657,542,88.07556797472968,13654,4808,14.265369095656302,17050,2661,13.500076099639795,county2010,2,6.391001469930338,0.383
33003,2570392503.01478,49897,47381,75,353,0.1582912981997003,0.7450243768599227,20.83887516625499,9.571292473801206,5.8037661050545095,1.112503132047106,822,89.44406979684733,11647,9838,20.573842486093103,32256,3331,9.360159608845926,county2010,0,0,0.443
33019,1429657905.79198,50689,43041,134,347,0.3113310564345624,0.8062080341999489,27.61226966788039,10.044772310761592,4.398157752790341,0.7461458276183683,760,86.98642827365788,12211,7217,16.499016963101823,28040,3139,10.067673754770839,county2010,1,2.3233660927952418,0.407
19001,1477002176.62151,45202,7531,8,81,0.10622759261718231,1.075554375248971,23.450789793438638,10.620044196022357,4.544325800844301,1.261366969785861,513,91.39743090696768,2195,1644,21.400676907055455,4979,467,8.575100991553434,county2010,0,0,0.408
19175,1102811657.7878,40879,12182,68,170,0.5582006238712856,1.3955015596782137,29.121608802883703,17.822520507084267,5.413148371531967,0.1877581674802854,555,84.3182003423262,4040,2267,18.086803893409925,7459,886,10.617136009586579,county2010,0,0,0.41
19129,1141262958.62688,59481,14451,28,237,0.1937582174243997,1.6400249117708117,20.30330062444246,10.028729872385915,4.138192862566439,1.5409424834259093,677,88.38666666666667,4776,2023,13.43382694734046,8979,1375,13.279891829244736,county2010,0,0,0.38
19185,1365315728.08125,35425,6312,11,56,0.17427122940430925,0.8871989860583016,20.588235294117645,12.743557510999372,9.433962264150944,2.7716994894237783,432,88.10725552050474,1955,1418,22.145869123848197,3790,702,15.627782724844167,county2010,3,47.52851711026616,0.414
19133,1810230191.34085,41398,9043,29,71,0.3206900364923145,0.7851376755501492,25.580246913580247,11.524939573720062,5.8601925491837585,0.5952380952380952,468,88.1811288051132,2579,2190,23.693605972086985,5863,831,12.414102181057663,county2010,0,0,0.417
19085,1817245550.02589,51303,14645,15,104,0.10242403550699898,0.7101399795151929,22.649072991481543,10.125636672325976,4.834219185016451,0.9514435695538058,539,90.03544439242961,4580,2659,17.812165058949624,9385,997,9.603159314197649,county2010,0,0,0.393
19117,1125084515.94551,43005,8820,9,73,0.10204081632653061,0.8276643990929705,21.523448088912986,16.283971159179146,10.875451263537906,0.7906215921483097,456,88.21960435652367,2753,1794,20.161834120026974,5476,789,12.593774940143655,county2010,1,11.337868480725623,0.407
19063,1042529491.72462,42286,9762,25,673,0.25609506248719527,6.894079082155296,24.126534466477807,11.887329672564572,4.155707522356654,0.9799346710219319,575,86.31363769103476,3391,1939,18.821588041157057,6145,926,13.095743176354123,county2010,0,0,0.455
19153,1532067220.71121,56094,421284,24391,29007,5.789681070251897,6.885378984248155,30.94414120107875,10.318053004779918,5.370510468085818,2.144316669834632,714,81.33788174767422,149799,46545,10.80833178524986,248406,24972,9.134604832868774,county2010,16,3.7979130467807938,0.432
19019,1484362531.87857,51961,20615,41,155,0.19888430754305117,0.7518796992481203,21.07584854797206,9.398847914922948,4.683926447717501,2.6911836337067707,550,87.54575226353303,7198,3205,15.292489741387538,12402,1303,9.507479022254651,county2010,0,0,0.379
19037,1309648131.30705,41372,12256,16,233,0.13054830287206268,1.9011096605744124,18.985395849346656,9.372979961215256,5.9456928838951315,1.6141141141141142,468,91.36643946770529,3829,2376,19.10121392394887,7644,1019,11.762668821424448,county2010,0,0,0.401
19057,1113049013.67506,41937,39640,1899,767,4.790615539858728,1.9349142280524723,27.395165559019,13.787019533711405,7.831651489047502,1.2809868343019808,578,84.54969139690137,12351,7096,17.597024178549287,24779,2856,10.33472046318075,county2010,3,7.568113017154389,0.43
19029,1463209681.05285,40820,13652,31,192,0.22707295634339292,1.4063873425139173,27.575250836120404,13.632671146887231,4.601556211430105,0.13333333333333333,520,86.16658194757099,4086,2924,20.951562052163943,8934,871,8.883222845486996,county2010,0,0,0.402
19005,1706209793.82633,46623,13998,80,663,0.5715102157451064,4.73639091298757,22.34388366124893,10.986401899417224,5.623218450375745,2.34200103323575,484,88.16909333896041,4340,2803,19.56036287508723,8597,1292,13.06502174132875,county2010,0,0,0.359
19121,1455983265.6853,53183,15487,19,152,0.12268354103441596,0.9814683282753277,21.925311203319502,8.815209525689099,4.180483183325438,1.0950808273944028,606,89.26870637354035,5160,2321,14.803240002551183,9594,726,7.034883720930233,county2010,0,0,0.411
19033,1489550022.00525,44741,42993,383,1283,0.8908426953224944,2.9842067313283556,28.914728682170544,12.067324434126524,5.65548533462972,1.0282776349614395,565,85.04132986253825,13212,7919,17.93617358610224,28468,2513,8.11142313030567,county2010,1,2.3259600400065126,0.426
19065,1894125424.76304,41055,20098,87,286,0.43287889342223107,1.423027166882277,25.24901552003706,13.444213444213444,5.0070060719290055,0.8496577767288176,481,83.16927234124685,6662,4055,19.42049808429119,12561,1682,11.809309836410868,county2010,0,0,0.412
19017,1138052052.45808,55676,22558,79,150,0.350208351804238,0.6649525667169075,20.340969632392113,8.206686930091186,4.969133450194345,0.9471107800361818,584,85.93319415448852,8517,4192,17.268083704069863,14732,1001,6.362422932689252,county2010,0,0,0.402
19171,1870180575.10669,46288,17368,21,1123,0.1209120221096269,6.4659143251957625,21.11702893335253,10.640996080239796,5.51078196471357,1.8843865117597054,559,88.81233410515615,5756,3274,18.427421624359766,10663,1443,11.919709235090037,county2010,0,0,0.403
19143,1034422733.97522,43889,6350,4,386,0.06299212598425197,6.078740157480315,21.40193885160328,8.541311424585336,2.8900112233445565,0.5506607929515418,535,88.98617511520737,1941,1276,19.746208604147323,3887,608,13.526140155728587,county2010,0,0,0.408
19087,1130684638.1363,41983,18591,228,579,1.2263998709052768,3.114410198483137,26.363162014088182,14.036507053648178,5.686162079510703,1.2015149536371947,569,84.65462912019207,6449,3228,16.023827252419956,12035,1450,10.75268817204301,county2010,0,0,0.452
19157,1517907016.60227,50998,17287,121,297,0.6999479377566958,1.7180540290391624,27.809397749834545,11.192242537531397,5.2995828593098215,0.20915032679738563,561,85.02787363950092,6540,3488,18.441366183779213,11459,983,7.900659058029256,county2010,0,0,0.419
19081,1484160550.88764,47318,11156,22,329,0.19720329867335962,2.94908569379706,20.26998523518245,11.026548672566372,5.915721231766613,1.5291160452450776,500,89.19888053174742,3321,2166,19.098844899038884,7217,844,10.470164991936484,county2010,0,0,0.367
19191,1787448792.84316,50693,18768,55,281,0.29305200341005966,1.497229326513214,23.88395648368138,8.371870515069366,3.896103896103896,1.2962256957682043,517,84.9832134292566,7821,3547,16.8455547112462,11987,1163,8.844106463878328,county2010,0,0,0.403
19105,1494433699.1031,47955,19334,47,115,0.2430950656873901,0.5948070756180821,23.55457767999022,8.155991194045498,4.178674351585014,0.72902508340541206,607,86.07960101701545,6006,3556,17.23035177827309,13006,1537,10.568658461115314,county2010,0,0,0.383
19151,1498713612.49808,42105,7169,27,149,0.3766215650718371,2.07839308132236,19.888648314259203,9.863471719141822,4.483627204030227,0.42206813385589387,417,87.99463447350772,2016,1617,22.120383036935703,4950,450,8.333333333333334,county2010,0,0,0.386
19073,1479438749.59449,43286,9194,5,141,0.05438329345225147,1.5336088753534913,24.774774774774773,7.968,4.430379746835443,1.079654510556622,526,82.04547903868952,2732,1951,20.897600685518423,5863,770,11.608623548922056,county2010,0,0,0.402
19115,1081368105.31127,50457,11271,64,1757,0.5678289415313637,15.588678910478219,21.39898757478141,12.433143358176238,8.287477071869269,3.8317757009345796,583,86.60357700989755,3736,1704,14.964433125493985,6254,1416,18.46153846153846,county2010,1,8.872327211427557,0.356
19179,1129289521.12973,40093,34758,422,2967,1.2141089821048392,8.536164336267909,27.199010445299614,16.224349421070734,7.877320419693301,1.0295312923327011,565,84.7913093196112,11554,5856,16.437894736842104,20017,3912,16.348363909900122,county2010,5,14.385177513090511,0.444
19111,1395660296.31871,42444,34268,730,824,2.1302673047741334,2.404575697443679,25.879534565366185,13.508510002985966,7.1035747021081574,1.3840101166221723,507,86.30083127387104,10753,6078,16.948301823657353,21569,3420,13.68602184961383,county2010,2,5.836348780203105,0.412
19169,1485745033.83899,48248,81368,1850,2112,2.2736210795398684,2.5956149837774065,44.95336250575772,18.593279055515954,4.845856868450581,1.1131562801297221,703,69.51469977384963,41917,8945,9.989725491947913,43879,2173,4.718578997654825,county2010,1,1.2289843673188476,0.453
19075,1299900341.12053,56184,12299,13,89,0.10569965037807952,0.723636067973006,17.891249269148314,7.466100310406796,2.8014616321559074,0.852836176120587,513,91.17334857516126,3771,2342,18.806713241789126,7855,755,8.768873403019745,county2010,0,0,0.384
19155,2484139730.06026,48728,91082,863,5294,0.947497859072045,5.812344919962232,31.668252889191027,12.091305807317893,6.534881870972874,2.1582931865106674,689,81.3531608369976,31207,13333,14.312243714978854,53991,7016,11.50031963545167,county2010,5,5.489558859050087,0.399
19089,1226634403.63824,46068,9353,21,103,0.22452688976798887,1.1012509355287075,20.309330628803245,11.173607355327205,4.0413713847921855,0.1740860482467048,517,87.19814404724244,3034,1847,19.307965711896298,5659,859,13.1788892298251,county2010,0,0,0.393
28163,2419737773.91948,27356,24045,13998,213,58.2158452900811,0.8858390517779164,34.28893905191874,33.028756773861794,18.350623310958067,3.599537037037037,528,85.02370681972123,9503,3329,11.861749510065918,13682,4905,26.389411954591917,county2010,8,33.270950301517985,0.487
28015,1643567773.3074,29290,10263,3229,98,31.462535321056222,0.9548864854331093,16.523400191021967,23.564064801178205,12.81205840791333,1.1531712208573577,495,90.73068495760694,3098,1817,17.146362177974897,5763,1790,23.69919237389117,county2010,0,0,0.476
28037,1467909764.02271,33324,8051,2781,46,34.54229288287169,0.5713575953297727,17.75147928994083,23.214285714285715,13.836285888821013,2.1035058430717863,507,91.50603158811094,2634,1315,16.198571076619857,4185,1150,21.555763823805062,county2010,2,24.841634579555336,0.555
28041,1861414682.13973,40828,11358,1860,55,16.376122556788168,0.4842401831308329,15.420343706456109,18.407735405747335,7.429718875502008,1.9373355656541498,538,82.26423262861678,4414,1617,11.229166666666666,6923,2516,26.655366034537558,county2010,6,52.826201796090864,0.398
28019,1087420236.34798,30994,8426,2541,34,30.156657963446474,0.4035129361500119,23.476494486361,21.323700769051502,10.520778537611783,3.618146395769552,506,88.27109914549925,2722,1486,17.386217386217385,4768,1138,19.26854046732137,county2010,1,11.868027533823879,0.434
28035,1217898305.25675,34448,71333,25725,2370,36.063252632021644,3.322445431988,41.59535239685521,25.55010670020775,9.798657718120806,2.8098879601636138,632,79.98387339246423,29578,8664,11.562174713748098,37158,6994,15.840732016669687,county2010,18,25.233762774592403,0.483
28151,1971566775.01106,27797,50589,36061,452,71.2822945699658,0.8934748660776058,42.73341782847486,34.795518963422865,20.197838591598398,4.133620463259625,570,81.42541479299116,19179,6295,12.310069030252068,23436,8886,27.492110636718024,county2010,4,7.906857221925715,0.498
22049,1502910995.72677,40674,15236,4206,186,27.605670779732215,1.220792859018115,26.673055422456475,15.592279550901981,8.00660338423442,2.480308362661304,547,84.95090634441088,5139,2717,16.69534226373356,8906,1916,17.704675660691183,county2010,0,0,0.413
22003,1983811557.9503,36926,21564,4002,287,18.558708959376737,1.33092190688184,26.127289807421324,17.42445504724483,5.7885906040268456,3.7672865999046254,555,82.45490196078431,8073,3328,12.917248874398386,12615,4963,28.234156331778358,county2010,2,9.274717121127805,0.434
22043,1721443727.76373,40092,19372,1899,227,9.802808176749949,1.1717943423497832,20.917822838847385,16.12935877321727,6.544733362714853,2.3221277170244363,631,87.1074611544025,6944,2690,12.057913846429692,11624,2950,20.241526005214766,county2010,9,46.458806524881275,0.431
22041,1645775663.18113,32311,20035,6230,167,31.095582730222112,0.8335413027202396,26.518218623481783,29.304949987176197,12.94947392762169,3.250892401835798,502,85.77970357969373,7109,3388,16.31434487407907,9472,4162,30.526624614933255,county2010,1,4.991265285749938,0.482
22005,784211212.051379,63716,106425,23562,4797,22.13953488372093,4.5073995771670194,19.179677163270707,11.665332186669039,5.319745518534991,4.121773288439955,749,86.0463047174661,39753,9494,8.855104229818588,55815,8604,13.356307921575933,county2010,3,2.818886539816772,0.409
22039,1760218070.9318,34057,32605,9014,384,27.646066554209476,1.1777334764606655,32.36417491620547,22.068880537243547,6.392903571155464,4.7626788036410925,464,82.5033249593616,12464,4490,13.212099811676083,14355,7332,33.8082722368239,county2010,1,3.0670142616163165,0.468
22115,3474429995.76288,42554,50076,7285,3069,14.547887211438614,6.128684399712437,44.195147404122096,14.975785163476129,5.865458517050281,2.789485359361136,743,74.88145896656535,21536,4929,9.41835135858142,25079,4591,15.473542298618133,county2010,2,3.993929227574087,0.404
22071,507717244.025616,37468,330664,200026,16769,60.49222171146541,5.071311058960153,52.16378958623503,24.40831252167273,11.952561405371684,2.9355784564207204,899,74.03129593399552,117105,37639,10.947011450459385,162625,32394,16.61068921489701,county2010,76,22.984056323034864,0.541
22121,527900866.378063,47298,23232,8695,508,37.42682506887052,2.1866391184573004,26.058931860036832,16.006506352486042,7.7109440267335,3.9470546148342476,637,85.71677256506224,8303,2617,11.001345216075332,12145,2862,19.07110015326181,county2010,3,12.913223140495868,0.421
51770,111118288.112382,36422,94906,26911,4883,28.35542536825912,5.145090932080164,45.21211837422739,20.861810567489716,6.7219985208316215,1.7112973641818223,636,80.57795061494198,29739,13836,14.259213455354935,53866,12752,19.141973640757755,county2010,4,4.214696647208817,0.459
51015,2514521946.03929,50612,71042,1729,1232,2.433771571746291,1.7341854114467499,19.248842754944594,9.073475979006863,4.572415137423074,0.8348561395965459,658,90.70193818753273,21240,11839,16.052881355932204,43557,8501,16.32986284528795,county2010,0,0,0.395
51081,768726493.063158,38574,8716,4980,80,57.13630105553006,0.9178522257916475,28.855860908581043,16.770875352964904,10.016590626296143,2.3929098966026587,680,93.96017516318268,3077,1537,12.554112554112555,6067,2641,30.32843362425356,county2010,0,0,0.406
51089,995540255.307732,34086,53590,11725,2308,21.879081918268334,4.306773651800709,25.977279599153384,16.82234364616407,10.944114334537264,2.313501244052556,530,85.53569127096644,14980,10656,19.678306956473566,28458,10911,27.714699382763087,county2010,3,5.598059339428998,0.433
51740,89600770.5725442,45488,92119,48935,2254,53.121505878266156,2.4468350720264005,41.15850391169221,15.212134297743711,6.823401426326605,1.5190890823844607,880,80.836664673109,32615,12619,13.20877165436751,51178,11457,18.29168994970863,county2010,4,4.34220953332103,0.404
51093,830618334.169971,62242,34960,8745,532,25.01430205949657,1.5217391304347827,19.98833649220003,8.21154179423488,4.775431450316218,0.9296834649155169,710,90.67675738611555,10444,5165,14.644173518571023,20936,3354,13.808151502675999,county2010,0,0,0.413
51515,17875499.4194538,32262,5854,1189,111,20.31089853091903,1.8961393918688076,44.309097830224594,16.463315438425248,3.4493874919406835,0.9345794392523364,656,87.12936889183369,1869,1337,21.48826743812279,3514,646,15.528846153846153,county2010,2,34.1646737273659,0.459
51049,776351378.634928,40143,10015,3275,143,32.7009485771343,1.4278582126809785,24.824120603015075,16.08412924202398,7.582417582417582,5.139833711262282,750,87.84615384615385,3169,1617,16.08635097493036,4867,1847,27.50968126303247,county2010,0,0,0.426
51097,829114943.037511,44442,6945,1970,157,28.365730741540677,2.2606191504679627,19.32685634975711,13.110020213687553,4.912696063924238,3.5879218472468914,812,96.65697674418605,1943,1203,17.32181425485961,3620,1158,24.23608204269569,county2010,0,0,0.4
51061,1686665422.67876,83877,64814,5321,3698,8.20964606412195,5.705557441293547,22.96897455406205,5.373302283419033,4.655795554796665,1.3903169565023024,1140,90.05060871472666,21091,8289,12.712605248224776,38831,4449,10.279574861367838,county2010,0,0,0.43
51036,509271860.908439,46337,7256,3522,77,48.53914002205072,1.0611907386990078,17.15736040609137,9.744876620660811,8.364411294619073,0.8846295613711758,708,95.37531627776215,1794,1214,16.73098125689085,3934,1322,25.15220700152207,county2010,1,13.781697905181918,0.409
51197,1203416242.20477,38948,28975,843,223,2.909404659188956,0.7696289905090595,26.19467607440667,15.540659728347151,8.104712041884817,1.9288469781397342,507,89.57349263684357,8124,5212,17.827945955190696,15941,4758,22.98661771100053,county2010,0,0,0.431
51103,347901208.441961,45209,11208,3119,86,27.828336902212705,0.7673090649536045,22.127255460588792,10.074423670357596,5.66582461205341,1.5126360450101457,796,93.08896859417374,2486,3554,31.20007023088403,7432,1601,17.72390125096867,county2010,0,0,0.439
51177,1072918458.56692,76574,121873,19050,8358,15.631025739909578,6.8579586947067845,20.704782795288732,7.449079053509008,6.279978399669642,1.1046355678021897,1178,87.13749947326282,44154,12114,9.897301404446187,67240,8736,11.498367905654417,county2010,0,0,0.378
51063,987541414.594755,42044,15194,288,382,1.8954850598920627,2.514150322495722,20.265003897116134,14.546666666666667,6.5905552672548,1.3103883801705083,486,89.16744871966752,4315,2686,17.579684534328162,8556,2212,20.542347696879645,county2010,1,6.58154534684744,0.407
51199,279441725.16714,81055,64816,8935,2325,13.78517649962972,3.587077264872871,24.835457802216112,3.9478107740334587,3.3003015941404565,0.6124489625864511,1165,84.1366057898108,22586,7934,12.119638274471464,39972,2316,5.4767309875141885,county2010,0,0,0.389
51840,23966717.7080635,44873,25227,2807,3871,11.126967138383478,15.344670392833075,54.171773357216935,17.007793434621743,6.723090574022251,1.174053419430584,860,72.29349186483104,9189,3676,14.02892798534519,13579,3469,20.3484279680901,county2010,2,7.928013636183454,0.462
48295,2414631720.17183,52566,3265,24,985,0.7350689127105666,30.16845329249617,27.47426761678543,14.15625,1.837581505631298,3.815439219165927,563,81.80661577608143,1177,484,14.65778316172017,1667,379,18.52394916911046,county2010,0,0,0.429
48319,2414421109.21819,38702,4009,17,842,0.4240458967323522,21.00274382639062,21.322690992018245,16.267820773930755,3.7405026300409117,3.477141017385705,533,92.07207207207207,1055,979,24.401794616151545,2194,553,20.131052056789226,county2010,2,49.887752556747316,0.471
48213,2456167332.37134,39779,77290,4669,7848,6.040884978651831,10.15396558416354,24.087685364281107,16.77488330856085,8.230144560271842,3.2187295350360183,636,83.70899785457647,24056,15032,19.141241786787553,42627,11353,21.03186365320489,county2010,1,1.293828438349075,0.46
48195,2383845187.77374,52239,5553,28,2451,0.5042319466954799,44.138303619665045,23.280159521435692,13.541277549495705,3.6032689450222883,7.95687885010267,586,83.42985241920418,2123,766,13.646891145554962,2565,808,23.95493625852357,county2010,0,0,0.389
48071,1632859536.8277,66764,34867,2913,6252,8.354604640491008,17.930994923566697,14.742302543507362,10.465334166146159,6.145392534579675,2.815884476534296,715,86.57739217905193,12788,3294,9.385684978345111,17408,3114,15.173959653055258,county2010,5,14.340207072590129,0.384
48217,2553002541.23311,39293,34260,2100,6024,6.129597197898423,17.583187390542907,24.467442211814475,15.036491983728165,6.695174878733725,3.202956575300277,648,85.56374825824432,11479,6418,18.290632391917693,18215,5094,21.85421940023167,county2010,1,2.918855808523059,0.437
48375,2387942144.54457,36766,114154,9836,39551,8.616430436077579,34.647055731730816,41.995667668227235,22.70409033534609,6.42044489726609,4.357587755299116,637,77.92025204959685,45786,13142,10.854608376764432,56273,18356,24.596336544774818,county2010,1,0.8760096010652276,0.461
48249,2248990815.91594,37020,40481,206,31598,0.5088807094686396,78.05637212519454,27.147052503402335,21.92838454829939,6.572502562934275,5.49066289710587,645,83.04018841451193,15593,5332,13.056467016014496,17431,7258,29.39770748106444,county2010,7,17.292062943109112,0.452
48119,719840321.18558,37908,5162,370,249,7.1677644323905465,4.8237117396358,21.455938697318008,14.48776758409786,5.96648957907642,0.9779951100244498,687,89.13254414903939,1575,1037,19.824125406232078,3021,565,15.755716675962075,county2010,1,19.37233630375823,0.451
48433,2383418391.7438,52222,1463,43,209,2.9391660970608338,14.285714285714286,22.429906542056074,11.938202247191011,2.741514360313316,3.885135135135135,457,89.1910739191074,418,353,23.691275167785236,878,149,14.508276533592989,county2010,0,0,0.413
48135,2335567831.7168,45815,134955,5738,70221,4.2517876329146755,52.03289985550739,32.32418665790339,16.678920442361303,5.807076029680611,4.941976370847586,651,81.8641320140089,55180,13954,10.175745642820681,57599,21424,27.111094238386293,county2010,0,0,0.473
48061,2451957569.98149,31264,402490,1895,351873,0.47081915078635495,87.424035379761,32.783308674173085,34.73912909488736,7.390490353591013,10.965503271772922,584,88.79630876306277,174181,44891,11.050908374772291,139174,84135,37.676493110443374,county2010,8,1.9876270217893612,0.492
48323,3345690601.98798,28813,53289,128,50874,0.2401996659723395,95.4681078646625,30.41187431729101,33.61195057572396,11.258585483571562,12.596206706981858,524,88.05141348244796,23870,5727,10.555125511445317,16131,13084,44.78521307547493,county2010,5,9.382799452044512,0.473
48085,2294997535.3526,80504,778427,66367,106163,8.525783406793444,13.638144617285885,31.969382468926096,6.929915748682893,5.030579146755144,1.9161176233575334,968,83.53637422914994,281325,60048,7.675425421906816,438447,33946,7.185965922441696,county2010,6,0.7707851860225814,0.424
48023,2333759495.40853,33459,3661,68,383,1.8574160065555858,10.461622507511608,28.639904134212102,17.29021913415286,6.666666666666667,1.9312009656004827,500,88.04173354735153,1017,935,25.09393451422437,2294,415,15.319306016980436,county2010,0,0,0.515
48365,2127166297.67443,45622,23438,3796,1800,16.195921153682054,7.679836163495179,23.28767123287671,12.509773260359657,5.60077519379845,2.1779425393883227,565,87.81786941580756,7900,3705,15.569843671205245,12665,2879,18.52161605764282,county2010,1,4.266575646386211,0.444
48187,1851275045.75697,61274,129645,8534,43587,6.582590921362181,33.62027073932662,23.26602858266684,9.691742876515239,6.195502524093621,3.6173896766343767,795,85.1635302073197,47507,15297,11.629781119566953,66575,11694,14.940781152180302,county2010,3,2.3140113386555594,0.395
34003,622175433.747046,81708,894694,51312,138499,5.735145200481952,15.480041220797277,33.88556280344324,5.8230848513415685,5.76951788556853,1.8198482062095283,1236,92.01000892364586,271658,137103,15.147561196575909,568697,56935,9.10039767786814,county2010,3,0.33531017308711136,0.468
34009,671300611.171652,54292,94637,4178,5007,4.414763781607617,5.290742521423967,26.11241791629913,9.171665656417867,8.176714669270197,1.3276089828269484,973,87.97355235291079,26085,20977,21.566853441628542,62812,8393,11.787093602977318,county2010,1,1.056669167450363,0.454
34037,1387566831.93355,83089,147523,2361,8323,1.600428407773703,5.641832121092982,15.699883109292811,4.801277645251283,7.081846300261718,0.7163067225385911,1111,91.39809642184049,47062,17850,11.958597125916993,94297,7055,6.960888783645118,county2010,1,0.6778604014289297,0.386
46103,7211272404.77299,46849,98373,1027,3245,1.0439856464680348,3.2986693503298667,35.05127148432765,14.022753152324938,5.866735978315355,1.5423520869325722,671,77.48707909973174,34471,13617,13.489123112889805,58557,5481,8.558980605265624,county2010,4,4.066156364042979,0.454
46137,5103785313.72434,27578,2801,6,51,0.21420921099607282,1.820778293466619,47.96650717703349,45.951859956236326,30.92608326253186,11.03896103896104,440,82.66764382557713,1385,195,6.961799357372367,1094,328,23.066104078762308,county2010,0,0,0.485
46091,2295310713.60162,41023,4283,7,296,0.1634368433341116,6.911043660985291,26.391184573002757,17.11691762621789,3.3447684391080617,2.763385146804836,446,88.76156897311591,1413,887,19.05068728522337,2653,456,14.667095529109039,county2010,0,0,0.451
46095,3395126684.11603,34055,1999,0,36,0,1.8009004502251125,32.75613275613276,27.002967359050444,12.63498920086393,6.499261447562777,409,93.09475806451613,833,277,13.525390625,1025,173,14.440734557595993,county2010,1,50.02501250625313,0.461
46045,2981251000.83614,47026,3651,0,53,0,1.4516570802519857,19.85065339141257,11.642981800049863,2.8798411122144985,1.0712035286704473,475,94.30792377131394,1223,883,21.69000245639892,2445,476,16.29578911331736,county2010,0,0,0.436
46021,1996458239.41813,42833,1466,0,8,0,0.5457025920873124,16.42651296829971,10.709219858156029,2.7027027027027026,0,419,93.30985915492957,347,370,25.238744884038198,924,150,13.966480446927374,county2010,0,0,0.396
46061,1127615677.78561,46556,2811,0,6,0,0.21344717182497333,12.822966507177034,13.65925925925926,2.525252525252525,1.4705882352941178,554,92.48052726183343,1272,467,14.019813869708797,1780,339,15.998112317130722,county2010,0,0,0.416
46029,1857445928.50805,43275,26846,60,327,0.22349698279073232,1.2180585562094912,31.962911126662004,12.670645281611339,4.438044118609675,0.9968242766407904,556,84.72014366956002,9339,4051,14.878613141367026,15766,2058,11.546229802513466,county2010,0,0,0.45
46023,2979097770.50109,35808,8540,10,108,0.117096018735363,1.2646370023419204,31.240381655894122,24.04963338973491,9.393524851801185,4.604449938195303,410,84.44693992139247,3387,1619,17.734691642019936,4641,1113,19.343065693430656,county2010,0,0,0.446
46105,7484968421.63484,33361,2917,1,20,0.03428179636612959,0.6856359273225917,25.17428350116189,18.698347107438018,1.390728476821192,1.6046681254558717,389,88.27702702702702,781,690,23.138832997987926,1788,373,17.260527533549283,county2010,1,34.28179636612958,0.547
46075,2514600665.46742,49464,1006,0,12,0,1.1928429423459244,27.947598253275107,9.090909090909092,3.7202380952380953,0.6369426751592356,397,90.34416826003823,289,207,20.576540755467196,658,54,7.584269662921348,county2010,1,99.40357852882704,0.391
46121,3602087563.96416,25196,9584,12,171,0.12520868113522537,1.7842237061769617,54.568345323741006,48.77284595300261,22.697281604645024,14.571092831962398,431,87.59739566655993,4967,593,6.169371618809821,3797,777,16.9873196327066,county2010,1,10.434056761268781,0.498
46055,4731730076.69983,46281,1901,2,21,0.10520778537611783,1.1046817464492373,23.294117647058822,12.529691211401426,1.671583087512291,1.8205461638491547,486,91.3914455874391,511,421,21.734641197728447,1282,175,12.010981468771448,county2010,0,0,0.408
46069,2243290018.20883,41196,1382,0,11,0,0.7959479015918958,25.333333333333336,11.211072664359861,4.2995839112343965,0.6802721088435374,408,91.30146082337318,409,321,22.6056338028169,917,149,13.977485928705441,county2010,1,72.3589001447178,0.458
