GEOID,tarea,n_medincome,n_pop_total,n_pop_black,n_pop_hisp,p_pct_black,p_pct_hisp,p_renter,p_poverty,p_unemp,p_overcrowding,n_med_rent,p_mobility,n_pop_25,n_pop_65p,p_pct_65p,n_edu_yes_hs,n_edu_no_hs,p_edu_no_hs,spatial_level,n_commhlthcntr,r_commhlthcntr_100k,i_gini,d_pop_sqkm,close_4_0005,close_4_0010,close_4_0914,close_4_0514,close_4_0016,persistence_0005,persistence_0010,persistence_0914,persistence_0514,persistence_0016,close_4_0005_r_100k,close_4_0005_r_sqkm,close_4_0010_r_100k,close_4_0010_r_sqkm,close_4_0914_r_100k,close_4_0914_r_sqkm,close_4_0514_r_100k,close_4_0514_r_sqkm,close_4_0016_r_100k,close_4_0016_r_sqkm,persistence_0005_r_100k,persistence_0005_r_sqkm,persistence_0010_r_100k,persistence_0010_r_sqkm,persistence_0914_r_100k,persistence_0914_r_sqkm,persistence_0514_r_100k,persistence_0514_r_sqkm,persistence_0016_r_100k,persistence_0016_r_sqkm
45091,1802133086.45295,51925,222168,41742,9022,18.7884843901912,4.0608908573692,27.654197335321,12.513201327947,8.9291249095981,1.46652653190917,737,82.7729485478472,78462,25626,11.3352766584245,120351,19757,14.1012647386302,county2010,12,5.40131792157286,0.43,123.280573266252,88,169,85,155,301,376,395,398,404,384,39.609664758201,0.0488310217827508,76.0685607288178,0.0937777577418738,38.2593352778078,0.0471663278583389,69.7670231536495,0.0860091860946179,135.483057866119,0.167024290416,169.24129487595,0.208641638526299,177.793381585107,0.219184700047575,179.1437110655,0.220849393971987,181.844370026286,0.224178781820811,172.842173490332,0.213080822324731
45059,1874733412.69842,37529,64135,16540,2431,25.7893505886022,3.79044203632962,28.0117531831538,19.2307692307692,11.3039579864224,1.4579994527616,579,84.6027488094521,22052,9988,15.0111967777327,33516,11333,25.2692367722803,county2010,4,6.23684415685663,0.416,34.2101973355703,48,113,108,172,245,221,212,193,196,176,74.8421298822796,0.0256036403228716,176.1908474312,0.060275236593427,168.394792235129,0.0576081907264612,268.184298744835,0.0917463778236234,382.006704607469,0.130685247481324,344.585639666329,0.117883427319888,330.552740313401,0.11308274475935,300.927730568332,0.10294797046488,305.605363685975,0.104548197985059,274.421142901692,0.093880014517196
21175,994005667.13843,30229,11948,11,35,0.0920656176765986,0.292936056243723,22.5514403292181,23.5848263100345,6.27492130115425,2.27836679449583,394,87.4596918667144,4003,1810,13.0000718236012,6824,3096,31.2096774193548,county2010,5,41.8480080348175,0.542,12.0200521938635,3,4,10,11,18,34,44,39,39,34,25.1088048208905,0.00301809144472635,33.478406427854,0.0040241219263018,83.6960160696351,0.0100603048157545,92.0656176765986,0.0110663352973299,150.652828925343,0.0181085486683581,284.566454636759,0.0342050363735653,368.262470706394,0.0442653411893198,326.414462671577,0.0392351887814425,326.414462671577,0.0392351887814425,284.566454636759,0.0342050363735653
01009,1685119341.72847,45549,56833,749,4418,1.31789629264688,7.77365263139373,19.4364630642321,13.3713166562806,7.51944361352079,2.75175928172774,574,87.2358260063134,18720,8439,14.7220962283242,28434,9651,25.3406853091768,county2010,1,1.75954111167807,0.422,33.7263946787917,26,69,36,70,116,115,113,108,108,96,45.7480689036299,0.0154291742763638,121.408336705787,0.0409466548103501,63.3434800204107,0.0213634720749653,123.167877817465,0.0415400845902103,204.106768954657,0.068837854463777,202.347227842979,0.0682444246839169,198.828145619622,0.0670575651241966,190.030440061232,0.0640904162248958,190.030440061232,0.0640904162248958,168.915946721095,0.0569692588665741
45029,2769776540.6036,33263,38504,15024,1009,39.0193226677748,2.62050696031581,24.9950432886128,21.3494226028286,13.3706180811808,1.96348831100604,632,90.1183401105203,12711,6078,15.6278926257328,19431,6367,24.680207768044,county2010,4,10.3885310617079,0.45,13.9014824609674,35,85,40,78,133,173,169,171,172,154,90.8996467899439,0.0126363984555854,220.756285061292,0.0306883962492789,103.885310617079,0.0144415982349548,202.576355703304,0.0281611165581618,345.418657801787,0.0480183141312246,449.303968418866,0.0624599123661793,438.915437357158,0.0610157525426838,444.109702888012,0.0617378324544316,446.706835653439,0.0620988724103054,399.958445875753,0.0556001532045758
45077,1326147687.06746,41898,112171,7177,3124,6.39826693173815,2.78503356482513,31.1024144335368,16.5894355104583,9.64295022152723,1.37123138394479,660,80.7162675983969,46282,15993,13.4142454539355,58618,13366,18.5680151144699,county2010,4,3.56598407788109,0.441,84.5840935318794,36,93,44,94,166,206,202,204,206,201,32.0938567009298,0.0271462977699018,82.9091298107354,0.0701279359055798,39.225824856692,0.0331788083854356,83.8006258302057,0.0708819997325215,147.988339232065,0.125174595272325,183.648180010876,0.155337148349994,180.082195932995,0.152320893042227,181.865187971936,0.15382902069611,183.648180010876,0.155337148349994,179.190699913525,0.151566829215285
21023,541170525.271514,38481,8447,19,56,0.224931928495324,0.662957262933586,25.5652698221284,19.6707721459024,6.79636835278859,1.57381177211206,484,89.3376607765356,2845,1159,13.6545711592837,4153,1457,25.9714795008913,county2010,2,23.6770451047709,0.424,15.6087584329579,5,12,5,12,20,30,32,29,30,29,59.1926127619273,0.00923923193616545,142.062270628626,0.0221741566467971,59.1926127619273,0.00923923193616545,142.062270628626,0.0221741566467971,236.770451047709,0.0369569277446618,355.155676571564,0.0554353916169927,378.832721676335,0.0591310843914589,343.317154019178,0.0535875452297596,355.155676571564,0.0554353916169927,343.317154019178,0.0535875452297596
01037,1725837798.8185,35560,11415,3545,220,31.0556285589137,1.92728865527814,19.7747183979975,15.9887924801157,11.0402960526316,2.76255207191405,457,88.6421486877908,3222,1970,17.072536614958,5971,2198,26.9065981148243,county2010,1,8.76040297853701,0.443,6.61417892678828,12,19,13,19,36,40,40,34,34,32,105.124835742444,0.00695314473249754,166.447656592203,0.0110091458264544,113.885238720981,0.00753257346020566,166.447656592203,0.0110091458264544,315.374507227332,0.0208594341974926,350.416119141481,0.0231771491083251,350.416119141481,0.0231771491083251,297.853701270258,0.0197005767420764,297.853701270258,0.0197005767420764,280.332895313184,0.0185417192866601
45009,1024501388.25985,32538,14746,8742,182,59.2838735928388,1.23423301234233,29.0343915343915,29.9191014240824,8.88888888888889,1.51997172145635,569,85.4145665322581,5785,2565,16.0442859823607,7875,2431,23.5882010479332,county2010,6,40.68900040689,0.482,14.3933431120543,13,29,28,38,54,74,68,59,59,59,88.159500881595,0.0126890994477625,196.663501966635,0.0283064526142395,189.88200189882,0.0273303680413347,257.69700257697,0.0370912137703828,366.20100366201,0.0527085669368598,501.83100501831,0.072230258394956,461.14200461142,0.0663737509575272,400.108504001085,0.0575889898013839,400.108504001085,0.0575889898013839,400.108504001085,0.0575889898013839
45005,1068156739.8269,20081,9077,6794,193,74.8485182328963,2.12625316734604,35.3750674581759,42.4172185430464,17.5371083012644,4.97397339502603,465,88.6990801576873,3296,1375,13.1970438621749,5256,1920,26.7558528428094,county2010,1,11.0168557893577,0.582,8.49781652968927,8,25,20,31,48,53,48,41,41,35,88.1348463148617,0.00748953753856056,275.421394733943,0.0234048048080017,220.337115787154,0.0187238438464014,341.522529470089,0.0290219579619222,528.80907788917,0.0449372252313633,583.893356835959,0.0496181861929637,528.80907788917,0.0449372252313633,451.691087363666,0.0383838798851228,451.691087363666,0.0383838798851228,385.58995262752,0.0327667267312024
45043,2168774764.36244,42666,59599,19854,1693,33.3126394738167,2.84065168878673,22.2108954493557,19.7180265209301,12.0738582617579,2.90547174863876,720,89.1149508119794,17172,11920,19.8144885135809,35537,7083,16.6189582355702,county2010,9,15.1009245121562,0.497,27.4804931241997,41,98,89,134,196,188,187,188,188,171,68.7931005553785,0.0189046832680446,164.432289132368,0.0451868039089846,149.331364620212,0.0410369953867309,224.835987180993,0.0617860379979993,328.864578264736,0.0903736078179691,315.44153425393,0.0866848891315214,313.76365375258,0.0862237992957155,315.44153425393,0.0866848891315214,315.44153425393,0.0866848891315214,286.917565730969,0.07884636192282
45037,1312346585.87918,42834,23940,8403,706,35.1002506265664,2.94903926482874,23.9195549850235,21.2071503680337,8.86622882820602,1.81997587983774,529,85.5699257192414,8069,3524,13.059106911247,14581,4047,21.7253596736096,county2010,0,0,0.455,18.2421322671876,12,25,23,31,51,74,78,74,75,68,50.125313283208,0.00914392594846497,104.427736006683,0.0190498457259687,96.0735171261487,0.0175258580678912,129.490392648287,0.0236218087002012,213.032581453634,0.03886168528097609,309.106098579783,0.0563875433488673,325.814536340852,0.0594355186650223,309.106098579783,0.0563875433488673,313.28320802005,0.057149537177906,284.043441938179,0.0518155803746348
45051,2963891452.1826,43142,266339,35454,15388,13.3116066366548,5.77759922504778,31.3905101358877,16.1337083683619,8.61560179310241,4.7466914159758,788,83.4703921629996,80321,46070,17.1078870069924,157212,23782,13.139662088246,county2010,22,8.26014965889337,0.449,89.8612531183857,66,208,165,286,405,449,562,593,599,548,24.7804489766801,0.0222680219788069,78.0959604113555,0.0701780086604825,61.9511224417003,0.0556700549470173,107.381945565614,0.0964947619081634,152.061845993264,0.136644680324497,168.582145311051,0.151490028310368,211.009277649912,0.189615581092265,222.648579441989,0.200074803536856,224.901347530778,0.202099169171293,205.752818776071,0.184892061278579
45081,1196109906.22357,40508,19636,5168,2735,26.3190059075168,13.9284986759014,25.0033213763784,15.1239329425075,10.070861069358,2.40222645378644,571,90.0535537877606,6336,3195,16.0754716981132,10069,3338,24.8974416349668,county2010,2,10.1853738032186,0.417,16.4165516043554,9,20,30,39,53,61,59,58,59,58,45.8341821144836,0.00752439215925844,101.853738032186,0.0167208714650188,152.780607048279,0.0250813071975281,198.614789162762,0.0326056993567866,269.912405785292,0.0443103093822997,310.653900998167,0.0509986579683072,300.468527194948,0.0493265708218053,295.375840293339,0.0484905272485544,300.468527194948,0.0493265708218053,295.375840293339,0.0484905272485544
21059,1234321903.63656,42821,94075,4312,1889,4.5835769332979,2.00797236247675,31.6657603770165,14.5791359463315,6.52586511299435,1.52215492508766,550,84.3773865082732,31909,14118,14.6064393312366,55026,8448,13.3093865204651,county2010,12,12.7557799627956,0.438,76.2159366392478,19,55,36,69,102,170,156,145,145,145,20.1966516077598,0.0153930671926198,58.4639914961467,0.0445588787154784,38.2673398883869,0.0291658115228586,73.345734786075,0.0559011387521456,108.424129683763,0.0826364659814326,180.706882806272,0.137727443302388,165.825139516343,0.12638518326572,154.132341217114,0.117473407522625,154.132341217114,0.117473407522625,154.132341217114,0.117473407522625
01133,1636530784.0778,33685,24183,93,524,0.384567671504776,2.16681139643551,23.0738955032963,20.6123816704365,7.69748222179512,1.43490187803334,410,84.385490870384,7120,4333,17.6972716876327,12018,5335,30.7439635797845,county2010,1,4.13513625273953,0.452,14.7769905921002,16,36,16,30,53,53,47,44,44,39,66.1621800438325,0.00977677912060551,148.864905098623,0.0219977530213624,66.1621800438325,0.00977677912060551,124.054087582186,0.0183314608511353,219.162221395195,0.0323855808370057,219.162221395195,0.0323855808370057,194.351403878758,0.0287192886667787,181.945995120539,0.0268861425816651,181.945995120539,0.0268861425816651,161.270313856842,0.0238308991064759
01113,1676219050.15604,32481,52373,21888,1764,41.7925266835965,3.36814770969775,40.0065947524613,23.2945614586608,11.2091462656891,2.15624070585903,627,78.939114752813,18655,6720,12.6919372202391,25710,7732,23.1206267567729,county2010,1,1.90938078781051,0.429,31.2447230540213,26,64,37,66,116,178,169,166,167,146,49.6439004830733,0.0155110992191502,122.200370419873,0.0381811673086774,70.647089148989,0.0220734873503291,126.019131995494,0.0393743287870736,221.48817138602,0.0692033657469778,339.869780230271,0.106191371577259,322.685353139977,0.100822144924476,316.957210776545,0.0990324027068821,318.866591564356,0.0996289834460801,278.769595020335,0.0871007879229204
01031,1762473563.37615,42253,49348,8281,2933,16.7808219178082,5.94350328280781,32.5205300015114,17.2315609642925,6.93901137980085,1.22569737954353,586,80.9180767297705,16390,7210,14.4350124129094,25708,6718,20.7179423919077,county2010,1,2.02642457647726,0.452,27.9992852235867,34,75,44,89,126,119,119,117,118,107,68.898435600227,0.0192910694982967,151.981843235795,0.0425538297756546,89.1626813649996,0.024964913468384,180.351787306476,0.0504972113337768,255.329496636135,0.0714904340230997,241.144524600794,0.0675187432440386,241.144524600794,0.0675187432440386,237.09167544784,0.0663839744500211,239.118100024317,0.0669513588470299,216.827429683067,0.0607101304799339
45033,1053069095.74108,26818,31611,14555,742,46.0440985732815,2.34728417323084,33.6744108026503,30.4508262473929,10.1242002258186,4.36230151954926,518,85.8809951269556,11484,4159,12.9717422493918,13273,6898,34.1976104308165,county2010,3,9.49036727721363,0.46,30.0179733009394,14,31,20,36,62,93,103,96,96,84,44.2883806269969,0.0132944742720303,98.0671285312075,0.0294377644594958,63.2691151814242,0.0189921061029005,113.884407326564,0.0341857909852209,196.134257062415,0.0588755289189915,294.201385593623,0.0883132933784873,325.835943184335,0.0978093464299375,303.691752870836,0.0911621092939224,303.691752870836,0.0911621092939224,265.730283761982,0.0797668456321821
01099,2679128158.59203,30235,22838,9532,200,41.7374551186619,0.875733426744899,23.1929672237899,25.3919445647466,10.4511355461926,0.641932325100642,510,91.3376623376623,7689,3618,15.6840645049419,11606,3784,24.5873944119558,county2010,2,8.75733426744899,0.483,8.52441490219792,17,35,17,33,79,109,122,124,126,104,74.4373412733164,0.00634534781230251,153.253349680357,0.0130639513782699,74.4373412733164,0.00634534781230251,144.496015412908,0.0123174398709402,345.914703564235,0.0294872045395234,477.27471757597,0.040684877149469,534.197390314388,0.0455372019471121,542.954724581837,0.0462837134544418,551.712058849286,0.0470302249617715,455.381381907348,0.0388185983811447
21159,597267014.4051,25173,11272,6,27,0.0532292405961675,0.239531582682754,22.7192205491585,33.0288836846214,16.9608778625954,1.1528706479133,428,87.8501803668739,3859,1452,11.2305669425323,5899,3226,35.3534246575343,county2010,8,70.97232079489,0.463,18.8726310479867,6,14,8,14,23,22,23,21,21,21,53.2292405961675,0.0100457581873598,124.201561391058,0.0234401024371729,70.97232079489,0.0133943442498131,124.201561391058,0.0234401024371729,204.045422285309,0.0385087397182127,195.173882185948,0.0368344466869861,204.045422285309,0.0385087397182127,186.302342086586,0.0351601536557594,186.302342086586,0.0351601536557594,186.302342086586,0.0351601536557594
45025,2086870462.19376,32979,45860,14946,1327,32.5904928041867,2.89358918447449,27.1446651626039,22.67220642904,11.2447356106692,1.67682042355672,538,88.9509566747306,15565,6332,13.5490221252193,22407,8134,26.6330506532203,county2010,7,15.2638464893153,0.447,21.9754895336393,61,121,73,115,199,234,231,226,227,207,133.013519406891,0.0292303720355865,263.846489315307,0.0579815576443601,159.180113388574,0.0349806091573412,250.763192324466,0.0551064390834827,433.929350196249,0.0953580989357658,510.248582642826,0.112129623874217,503.706934147405,0.110692064593778,492.804186655037,0.108296132459714,494.984736153511,0.108775318886527,451.373746184038,0.0991915903502689
45017,1016527766.67501,36790,15022,6344,417,42.2313939555319,2.7759286379976,21.3322368421053,15.8034001455315,11.471186440678,0.800522790393727,577,91.8485880232325,4483,2470,16.2767710049423,8630,1945,18.3924349881797,county2010,4,26.6276128345094,0.437,14.7777566855216,7,24,51,66,78,78,77,62,62,60,46.5983224603914,0.00688618671273142,159.765677007056,0.0236097830150791,339.502063639995,0.0501707889070432,439.355611769405,0.0649269032914676,519.238450272933,0.0767317947990072,519.238450272933,0.0767317947990072,512.581547064306,0.0757480538400456,412.727998934895,0.0609919394556211,412.727998934895,0.0609919394556211,399.414192517641,0.0590244575376979
45001,1323463764.2822,33143,24516,7049,201,28.7526513297438,0.819872736172296,23.4434434434434,20.7121323229854,14.3395257255372,0.678481012658228,539,88.878839120689,8208,4203,16.5361765747334,13266,4004,23.1847133757962,county2010,2,8.15793767335618,0.448,18.5241188022225,24,84,74,129,162,121,123,112,114,108,97.8952520802741,0.0181342327970852,342.633382280959,0.0634698147897981,301.843693914179,0.0559138844576793,526.186979931473,0.0974715012843328,660.79295154185,0.122406071380325,493.555229238049,0.0914267570186377,501.713166911405,0.0929379430850615,456.844509707946,0.0846264197197308,465.002447381302,0.0861376057861545,440.528634361233,0.0816040475868832
45071,1676463553.60829,41815,36340,11246,2508,30.946615299945,6.90148596587782,27.479774287851,16.6301423063053,9.12211079530219,2.01177625122669,595,86.3239943311894,12292,5959,15.8872773808254,18788,6218,24.8660321522835,county2010,3,8.25536598789213,0.445,21.6765821850315,17,53,65,98,135,138,125,111,112,89,46.7804072647221,0.0101403934272299,145.844799119428,0.0316141677437168,178.866263070996,0.0387720925158791,269.67528893781,0.0584563856393254,371.491469455146,0.0805266536868258,379.746835443038,0.0823161348798664,343.973582828839,0.0745617163766905,305.448541552009,0.0662108041425012,308.20033021464,0.0668072978735147,244.909190974133,0.0530879420602037
45023,1518156841.69643,32743,32922,12272,397,37.2759856630824,1.20588056618674,25.7300403852128,21.389346512905,14.0259564688387,1.92846283107946,559,92.1584774453289,10747,4835,14.5896197948099,16504,5719,25.7345992890249,county2010,1,3.03748253447543,0.449,21.6855064613825,14,49,19,52,74,163,152,150,151,146,42.524755482656,0.00922170859787845,148.836644189296,0.0322759800925746,57.7121681550331,0.0125151759542636,157.949091792722,0.0342520605064057,224.773707551182,0.0487433168745004,495.109653119495,0.107367035818156,461.697345240265,0.100121407634109,455.622380171314,0.0988040206915548,458.65986270579,0.0994627141628318,443.472450033412,0.0961692468064467
45057,1437759308.21453,38959,74538,17076,3017,22.9091201803107,4.04759988193941,24.4368117991716,20.3880335106985,12.2889590671687,1.32008516678495,603,89.4967238645771,23798,11737,15.3120596983771,38463,11000,22.2388451974203,county2010,4,5.36639029756634,0.432,51.8431698366566,41,76,44,74,137,225,230,220,221,206,55.005500550055,0.0285165950696681,101.961415653761,0.0528600298852384,59.0302932732298,0.030603175196717,99.2782205049773,0.0514689764672059,183.798867691647,0.0952871591352324,301.859454238107,0.156493509528666,308.567442110065,0.159971143073748,295.151466366149,0.153015875983585,296.49306394054,0.153711402692601,276.369100324667,0.143278502057357
45003,2798729342.78653,44468,157660,38343,7165,24.3200558163136,4.54458962323988,26.9201438065149,16.6464486581513,7.87911567845311,1.65614125531641,640,88.6145705620443,51344,24619,15.3773602583402,88618,17288,16.3239098823485,county2010,8,5.07421032601801,0.463,56.3327069858878,60,150,100,180,275,358,332,317,317,299,38.0565774451351,0.0214383002610254,95.1414436128377,0.0535957506525636,63.4276290752252,0.0357305004350424,114.169732335405,0.0643149007830763,174.425979956869,0.0982588761963665,227.070912089306,0.127915191557452,210.579728529748,0.118625261444341,201.065584168464,0.113265686379084,201.065584168464,0.113265686379084,189.648610934923,0.106834196300777
45041,2081638415.34599,40487,133657,54529,2708,40.7977135503565,2.02608168670552,32.5280610791408,17.9946646341463,9.55318211513043,1.92888682314664,607,83.2860934898997,46940,18017,13.162143405048,71565,17022,19.2150089742287,county2010,15,11.22275675797,0.465,64.2075967731335,70,197,116,218,314,424,383,374,376,354,52.3728648705268,0.0336273578946059,147.39220542134,0.0946369929319624,86.7893189283016,0.0557253359396327,163.104064882498,0.104725200300344,234.929708133506,0.150842719698661,317.229924358619,0.203685710675899,286.554389220168,0.183989686766201,279.820735165386,0.179666169322609,281.317102733115,0.18062695097674,264.857059488093,0.170058352781293
01075,1568145372.25586,33887,14347,1623,138,11.31246950582,0.96187356241723,26.7737178436834,18.5371570384668,9.7580388411334,1.29542395693136,389,88.3244571896764,4282,2732,18.7585828069212,7740,2543,24.7301371195177,county2010,1,6.97009827838573,0.495,9.14902422557996,20,55,31,58,85,87,67,59,60,47,139.401965567715,0.0127539196007248,383.355405311215,0.0350732789019933,216.073046629958,0.0197685753811235,404.265700146372,0.036986366842102,592.458353662787,0.0542041583030806,606.398550219558,0.055479550263153,466.996584651844,0.0427256306624282,411.235798424758,0.0376240628221383,418.205896703144,0.0382617588021745,327.594619084129,0.0299717110617034
01023,2385014468.24109,31076,13730,5958,71,43.3940276766205,0.517115804806992,17.0473917490624,18.716577540107,13.1497284716835,2.22809667673716,546,92.0726851516687,4141,2519,18.1759145681507,6962,2831,28.9084039620137,county2010,1,7.28332119446468,0.457,5.75677849456639,23,63,76,105,139,122,107,112,112,106,167.516387472688,0.00964354736890218,458.849235251275,0.0264149340974277,553.532410779315,0.0318656347841985,764.748725418791,0.0440248901623795,1012.38164603059,0.0582805688816262,888.56518572469,0.0511527295220029,779.31536780772,0.0448634594988058,815.731973780044,0.0469598828398715,815.731973780044,0.0469598828398715,772.032046613256,0.0444441748305927
01043,1955495262.23056,38567,79350,743,3102,0.9363579080025212,3.90926275992439,25.0125533517449,16.7350881429606,7.76186887716654,1.45219588651121,563,85.2789119085842,25561,12810,15.931646892023,41685,12555,23.1471238938053,county2010,1,1.26023944549464,0.445,40.5779556374319,36,99,80,127,185,192,166,149,150,137,45.3686200378072,0.0184096585122564,124.76370510397,0.0506265609087052,100.819155639572,0.0409103522494587,160.05040957782,0.0649451841960158,233.144297416509,0.0946051895768733,241.965973534972,0.098184845398701,209.199747952111,0.0848889809176269,187.775677378702,0.0761955310646169,189.035916824197,0.0767069104677352,172.652804032766,0.0700589782271981
01101,2071762093.62708,43725,220281,120222,7644,54.5766543641985,3.47011317362823,38.5659194718885,18.9466637934592,7.75758971678641,1.97246879646735,760,79.584031131032,82296,27421,11.9552848541395,123112,22247,15.3048658837774,county2010,11,4.99362178308615,0.473,106.325432190116,90,226,138,237,402,534,504,523,525,469,40.8569054979776,0.0434412813502321,102.596229361588,0.109085884279472,62.647255096899,0.0666099647370225,107.589851144674,0.114395374222278,182.494177890967,0.19403772336437,242.417639288,0.257751602678044,228.798670788674,0.2432711755613,237.424017504914,0.252442112735237,238.331948738203,0.25340747454302,212.909874206128,0.226377343925098
01053,2468620300.03038,31927,35120,10194,616,29.0261958997722,1.75398633257403,27.3504273504274,24.4494911746105,10.2024400053626,1.21703853955375,545,88.4422779819935,11935,5812,15.1674104230277,18905,7002,27.0274443200679,county2010,2,5.69476082004556,0.464,14.2265702018118,25,74,47,88,121,157,140,128,130,131,71.1845102505695,0.0101271143236132,210.706150341686,0.0299762583978951,133.826879271071,0.0190389749283928,250.569476082005,0.0356474424191185,344.533029612756,0.0490152333262879,447.038724373576,0.0635982779522909,398.633257403189,0.0567118402122339,364.464692482916,0.0518508253368996,370.159453302961,0.0526609944827886,373.006833712984,0.0530660790557332
21033,901707469.804049,35289,12836,659,99,5.13399813025865,0.771268307884076,24.6615983682552,18.5962713457622,7.59943181818182,0.646264968637141,512,89.7973499610288,3845,2314,17.8219346888478,7507,1603,17.596048298573,county2010,3,23.3717669055781,0.447,14.2352153329609,7,16,16,25,34,41,41,35,36,36,54.5341227796822,0.00776304980762905,124.649423496416,0.0177441138460093,124.649423496416,0.0177441138460093,194.764724213151,0.0277251778843895,264.880024929885,0.0377062419227697,319.414147709567,0.0454692917303987,319.414147709567,0.0454692917303987,272.670613898411,0.0388152490381453,280.461202866937,0.0399242561535208,280.461202866937,0.0399242561535208
01111,1512901950.17061,34593,22506,4486,598,19.9324624544566,2.65706922598418,25.7856831078132,21.4719167769311,10.4401636889909,2.63805838902568,519,85.6312660810931,7352,3888,16.9685331471217,10965,4354,28.4222207715908,county2010,1,4.44325957522439,0.489,14.876046658187,28,76,31,70,105,120,94,82,82,82,124.411268106283,0.0185074782915327,337.687727717053,0.0502345839341603,137.741046831956,0.020490422394197,311.028170265707,0.0462686957288318,466.54225539856,0.0694030435932477,533.191149026926,0.0793177641065689,417.666400071092,0.0621322485501456,364.3472851684,0.0542004721394887,364.3472851684,0.0542004721394887,364.3472851684,0.0542004721394887
01057,1630024513.10076,34560,16950,1928,180,11.3746312684366,1.06194690265487,25.7605633802817,17.9289563655328,6.67124227865477,0.683975432719151,448,87.2469987821145,5277,3084,17.8875935270576,9025,3057,25.3021023009436,county2010,0,0,0.418,10.3986166243331,22,52,17,43,72,80,59,59,59,44,129.793510324484,0.0134967295419072,306.784660766962,0.0319013607354171,100.294985250737,0.0104292910096556,253.687315634218,0.0263799713773641,424.778761061947,0.0441711148644236,471.976401179941,0.0490790165160262,348.082595870207,0.0361957746805693,348.082595870207,0.0361957746805693,348.082595870207,0.0361957746805693,259.587020648968,0.0269934590838144
45031,1468017875.72708,38379,67336,28103,997,41.7354758227397,1.48063443031959,28.3856620557084,19.9637508913715,11.5891436299022,2.16624685138539,556,88.4602874209001,22734,9793,14.2586741602481,35113,10557,23.1158309612437,county2010,15,22.2763454912677,0.456,45.8686512701011,35,106,76,133,183,224,191,179,179,165,51.9781394796246,0.0238416715345957,157.419508138292,0.0722062052190614,112.866817155756,0.0517704867608365,197.516930022573,0.0905983518314638,271.771414993466,0.124657882595172,332.660092669597,0.152586697821413,283.652132588808,0.130107407517365,265.831056195794,0.121933120134075,265.831056195794,0.121933120134075,245.039800403944,0.112396451520237
45085,1766592048.5661,39137,104682,48829,3128,46.6450774727269,2.9880972851111,33.1303529877717,19.3800238452367,11.4206918927688,1.60335598105827,641,90.2179787425689,39010,13921,12.9550699821322,55112,12304,18.250860329892,county2010,9,8.59746661317132,0.435,59.25646505936,70,144,75,127,224,265,286,291,292,268,66.8691847691103,0.0396243151081867,137.559465810741,0.0815128767939841,71.645555109761,0.0424546233302,121.319806652529,0.0718898288391387,213.981391261153,0.126797808346197,253.147628054489,0.150006335766707,273.208383485222,0.161893630299163,277.984753825873,0.164723938521176,278.940027894003,0.165290000165579,256.013450258879,0.151704520699915
45045,2058692315.93399,46830,439371,79134,34427,18.0107471817667,7.83551941297901,32.5676510074718,14.1239206881181,7.94555451253855,1.44189496183563,685,82.2216543344678,151817,57581,12.7610393927641,242920,46216,15.9841735377124,county2010,10,2.27598089086444,0.47,213.422373318893,176,396,251,418,723,742,753,762,767,699,40.0572636792142,0.0854911628307856,90.1288432782319,0.192355116369268,57.1271203606975,0.121922056082541,95.1360012381336,0.203041511723116,164.553418409499,0.351193810946921,168.877782102141,0.360422970570698,171.381361082092,0.365766168247623,173.42974388387,0.370137875437833,174.567734329303,0.372566601654617,159.091064271424,0.339535925106359
01081,1595041095.02453,40894,135837,31303,4051,23.0445313132652,2.98225078586836,38.5762005675084,19.1792397750668,8.26464366474579,1.5051095971564,650,76.4365055538877,60410,12716,9.06686061020913,64356,11212,14.8369680287953,county2010,0,0,0.479,85.1620691302069,27,93,89,136,194,230,256,224,224,210,19.8767640628106,0.0169274635520189,68.4644095496809,0.0583057077902872,65.5197037625978,0.0557979354122103,100.119996760824,0.0852642608546135,142.818230673528,0.121626960336728,169.320582757275,0.14419691173942,188.461170373315,0.16049743219692,164.903524076651,0.140435253172305,164.903524076651,0.140435253172305,154.59705382186,0.131658049849036
01085,1877923190.3789,29714,11203,8260,65,73.7302508256717,0.580201731679015,21.5762867647059,27.3237733241189,14.4455747711089,4.3281807372176,505,91.3981288981289,3781,1655,14.647313921586,5595,2031,26.6325727773407,county2010,1,8.92618048736946,0.506,5.96563270393378,9,32,9,29,51,67,62,63,64,54,80.3356243863251,0.00479252828130001,285.637775595823,0.0170401005557334,80.3356243863251,0.00479252828130001,258.859234133714,0.0154425911286334,455.235204855842,0.0271576602607,598.054092653754,0.0356777105385667,553.423190216906,0.0330151948267334,562.349370704276,0.0335476979691001,571.275551191645,0.0340802011114667,482.013746317951,0.0287551696878001
01065,1700329958.55674,29299,15426,9110,127,59.0561389861273,0.823285362375211,22.9076996652319,24.6361553229702,14.1287284144427,1.84836556563409,466,88.663967611336,5276,2370,15.0380710659898,7380,3172,30.0606520090978,county2010,1,6.48256190846623,0.48,9.07235676368002,11,25,9,22,46,75,70,65,65,60,71.3081809931285,0.00646933258138728,162.064047711656,0.014703028594062,58.343057176196,0.00529309029386232,142.616361986257,0.0129386651627746,298.197847789446,0.0270535726130741,486.192143134967,0.044109085782186,453.779333592636,0.0411684800633736,421.366524050305,0.0382278743445612,421.366524050305,0.0382278743445612,388.953714507974,0.0352872686257488
